_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p_S_,Fpeak,Fint,Rms,Maj,Min,PA,c1,NAME,RA,DEC,APP_MAG,APP_MAG_FLAG,REDSHIFT_FLAG,REDSHIFT,OBJECT_TYPE,LII,BII,POSITION_FLAG,RADIO_DETECT,FLUX_6_CM,REF_FLUX_6_CM,FLUX_20_CM,REF_FLUX_20_CM,BV_COLOR,UB_COLOR,ABS_MAG,REF_CHART,REF_APP_MAG,REF_REDSHIFT,BROAD_TYPE,CLASS,plate,ifudsgn,plateifu,mangaid,versdrp2,versdrp3,verscore,versutil,versprim,platetyp,srvymode,objra,objdec,ifuglon,ifuglat,ifura,ifudec,ebvgal,nexp,exptime,drp3qual,bluesn2,redsn2,harname,frlplug,cartid,designid,cenra,cendec,airmsmin,airmsmed,airmsmax,seemin,seemed,seemax,transmin,transmed,transmax,mjdmin,mjdmed,mjdmax,gfwhm,rfwhm,ifwhm,zfwhm,mngtarg1,mngtarg2,mngtarg3,catidnum,plttarg,manga_tileid,nsa_iauname,ifudesignsize,ifutargetsize,ifudesignwrongsize,z,zmin,zmax,szmin,szmax,ezmin,ezmax,probs,pweight,psweight,psrweight,sweight,srweight,eweight,esweight,esrweight,nsa_field,nsa_run,nsa_camcol,nsa_version,nsa_nsaid,nsa_nsaid_v1b,nsa_z,nsa_zdist,nsa_sersic_absmag,nsa_elpetro_absmag,nsa_elpetro_amivar,nsa_sersic_mass,nsa_elpetro_mass,nsa_elpetro_ba,nsa_elpetro_phi,nsa_extinction,nsa_elpetro_th50_r,nsa_petro_th50,nsa_petro_flux,nsa_petro_flux_ivar,nsa_elpetro_flux,nsa_elpetro_flux_ivar,nsa_sersic_ba,nsa_sersic_n,nsa_sersic_phi,nsa_sersic_th50,nsa_sersic_flux,nsa_sersic_flux_ivar
321.00772,-0.36622223,J212401.8-002158,FITS,21 24 01.853,-00 21 58.40,0.143,0.78,0.9,0.098,3.66,0.0,91.8,g,RXS J21240-0021,321.0075,-0.3661,17.19,V,,0.062,S1,52.2691,-33.5486,O,N,0.0,0,0.0,0,0.52,-0.15,-19.4,0,2067,118,AGN,"  SEYFERT TYPE 1",8615,3701,8615-3701,1-550901,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,321.00791167,-0.366323610281,52.2690863643,-33.5489255299,321.00791,-0.36632361,0.0480959,12,10800.9,0,19.3612,43.6906,ma062,23,3,9057,320.59307,0.0,1.19445,1.2034,1.27606,1.40502,1.60504,1.72725,0.531298,0.789691,0.858605,57255,57269,57271,2.55847,2.48472,2.42155,2.3865,2592,0,0,1,plateTargets-1.par,7661,J212401.89-002158.6,37,37,0,0.0618072,0.0271873,0.0388203,0.0577545,0.0632572,0.0257107,0.0417023,0.631499,-999.0,0.232993,0.253783,0.429378,0.505731,-999.0,0.193786,0.207956,89,4187,3,v1_0_1,583356,-999,0.0618072,0.062391,"(-18.1468, -18.6133, -20.1387, -20.8969, -21.4025, -21.7884, -21.9682)","(-17.7209, -18.2361, -19.4124, -20.4974, -21.0277, -21.2693, -21.4962)","(520.599, 595.888, 287.908, 2401.57, 2413.41, 2355.66, 933.7)",3.14129E10,2.40119E10,0.755642,79.6942,"(0.399842, 0.394536, 0.248635, 0.182943, 0.132686, 0.100612, 0.0713348)",3.01784,2.98209,"(20.714, 31.1767, 110.871, 336.0, 579.97, 826.718, 953.461)","(8.15917, 14.9725, 0.107728, 0.650817, 0.246367, 0.0722197, 0.00661071)","(22.8015, 34.8015, 103.461, 325.25, 563.93, 795.868, 993.814)","(7.06646, 12.4517, 0.113146, 0.679732, 0.258281, 0.075932, 0.00697948)",0.660349,2.88648,74.2388,4.89079,"(33.0339, 48.7868, 200.613, 475.815, 778.372, 1279.04, 1499.53)","(2.6348, 5.51745, 0.175457, 0.465851, 0.24269, 0.0904317, 0.0141326)"
158.8711,-0.39954168,J103529.0-002358,FITS,10 35 29.061,-00 23 58.35,0.097,1.05,0.74,0.141,1.84,0.0,74.5,g,SDSS J10354-0023,158.8708,-0.3997,17.77,V,,0.085,S1,247.4373,47.2847,O,Y,0.0,0,1.0,2530,0.73,0.78,-19.3,0,3,951,AGN,"  SEYFERT TYPE 1",12518,6102,12518-6102,1-2469,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,158.870934039,-0.399789642059,247.437574592,47.2846593114,158.87093,-0.39978964,0.0748644,12,10800.9,4096,18.4367,45.8271,ma123,24,6,12817,158.4353,-0.01605556,1.19535,1.20257,1.29375,1.08753,1.28227,1.51491,0.442814,0.823517,0.826819,58924,58924,58925,2.39289,2.3651,2.37041,2.36954,2080,0,0,1,plateTargets-1.par,7384,J103529.02-002359.2,61,61,0,0.08450961,0.03232928,0.05607056,0.08125995,0.08977103,0.03232928,0.05607056,0.66323954,-999.0,0.0696669,0.07461859,0.1392912,0.16059949,-999.0,0.06971205,0.074670404,109,2141,3,v1_0_1,2655,-999,0.08450961,0.083869286,"(-15.646196, -16.678085, -19.362204, -21.113874, -21.913609, -22.299114, -22.655424)","(-17.042818, -16.467987, -19.158354, -20.886288, -21.626797, -22.00178, -22.242119)","(113.55377, 159.55434, 78.04008, 2207.8235, 2357.154, 2306.2666, 874.013)",8.368677E10,6.569946E10,0.742116,53.4803,"(0.61748534, 0.609292, 0.38397312, 0.28252378, 0.2049098, 0.1553769, 0.11016416)",3.4573984,3.1770618,"(0.965799, 2.0453744, 38.27487, 197.29587, 483.4923, 749.09265, 1003.86346)","(5.13106, 40.043858, 0.09818697, 0.5424523, 0.19281568, 0.059536166, 0.00444068)","(5.9268284, 2.7195399, 33.7403, 195.7385, 481.7059, 745.48193, 1002.957)","(4.656779, 34.148956, 0.10039835, 0.5812411, 0.20957781, 0.06312777, 0.004799894)",0.590358,4.996169,46.77716,5.413424,"(1.4731908, 3.0795915, 39.385464, 241.29742, 610.0753, 970.588, 1429.6943)","(7.576839, 38.208122, 0.45015892, 0.84779406, 0.2376851, 0.09765197, 0.012248783)"
38.650913,-0.41447222,J023436.2-002452,FITS,02 34 36.219,-00 24 52.10,0.014,3.11,2.64,0.125,0.0,0.0,94.9,g,SDSS J02346-0024,38.6508,-0.4142,18.12,V,,0.05,S2,170.0452,-53.5723,O,Y,0.0,0,3.0,2530,0.52,0.21,-18.0,0,3,951,AGN,"  SEYFERT TYPE 2",12082,12702,12082-12702,1-36373,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,38.6508700017,-0.414395059837,170.04548513,-53.5723918254,38.65087,-0.41439506,0.0222424,12,10800.9,4096,26.9037,42.9368,ma078-ma058,25,3-1,12473,38.19307,1.0E-8,1.1956,1.22435,1.34152,1.067,1.18133,1.65323,0.850443,0.873269,0.912571,58783,58790,58790,2.39989,2.30307,2.27667,2.28178,2080,0,0,1,plateTargets-1.par,7711,J023436.20-002451.8,127,127,0,0.05015679,0.02442576,0.03214943,0.04831763,0.052883577,0.02442576,0.03214943,0.589421,-999.0,0.44267094,0.49231473,0.7671485,0.92959684,-999.0,0.44292706,0.49263155,374,4263,3,v1_0_1,38771,-999,0.05015679,0.050513,"(-17.234028, -17.722534, -18.830177, -19.963638, -20.535454, -20.783567, -21.013355)","(-16.652157, -17.396473, -18.718851, -19.876797, -20.418793, -20.625542, -20.834976)","(0.0, 0.0, 331.35065, 2448.8904, 2452.566, 2456.652, 994.6696)",1.5022711E10,1.1828068E10,0.6205097,83.72363,"(0.18377514, 0.18133663, 0.11427755, 0.08408433, 0.06098497, 0.046243057, 0.032786902)",5.861334,5.053996,"(0.0, 0.0, 107.63292, 325.6061, 540.74786, 738.3872, 840.5529)","(0.0, 0.0, 0.2527431, 1.2014169, 0.53896636, 0.26987517, 0.012585597)","(0.0, 0.0, 94.44269, 319.39703, 528.4939, 722.13245, 868.4726)","(0.0, 0.0, 0.25516665, 1.3842051, 0.54555786, 0.32028055, 0.014834243)",0.5118098,1.9814234,82.68759,7.0388947,"(0.0, 0.0, 106.579666, 344.28934, 589.7301, 824.5602, 1017.38367)","(1.7516032, 1.7516032, 1.0955297, 2.8416512, 1.3996208, 0.8462224, 0.0630411)"
356.75186,-0.4474639,J234700.4-002650,FITS,23 47 00.446,-00 26 50.87,0.014,5.46,7.46,0.126,3.64,3.44,137.9,g,MARK  540,356.7517,-0.4475,15.66,V,,0.071,H2,90.1694,-59.1579,O,Y,0.0,0,9.0,2530,0.76,-0.02,-21.0,1456,1536,2389,AGN,AGN UNCLASSIFIED,8655,3701,8655-3701,1-29512,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,356.751827964,-0.447387404322,90.1697732333,-59.157826791,356.75183,-0.4473874,0.0454771,9,8100.79,2,17.8071,39.2118,ma108,23,5,9091,357.11307,-2.2777E-4,1.19548,1.20712,1.24495,1.23972,1.40619,1.57206,0.809842,0.838741,0.877079,57279,57281,57309,2.38307,2.43786,2.40661,2.37486,4672,0,0,1,plateTargets-1.par,7677,J234700.43-002650.6,37,37,0,0.0711797,0.0359212,0.0660004,0.0949376,0.1053,0.0350269,0.077498,0.67973,-999.0,-999.0,-999.0,-999.0,-999.0,0.0476205,0.030241,0.0316933,261,2662,2,v1_0_1,31547,-999,0.0711797,0.0717926,"(-18.5833, -19.4299, -20.7099, -21.6002, -22.1077, -22.4339, -22.6438)","(-18.1992, -19.0685, -20.2687, -21.4079, -21.9867, -22.2378, -22.4623)","(468.928, 587.861, 369.831, 2476.43, 2475.54, 2485.9, 1081.51)",5.65223E10,5.35736E10,0.690315,153.482,"(0.375655, 0.37067, 0.233595, 0.171877, 0.124659, 0.0945254, 0.0670197)",4.04969,3.97421,"(23.2544, 51.3343, 196.2, 608.475, 1087.88, 1595.1, 1892.59)","(3.1837, 3.84199, 0.085167, 0.496989, 0.136939, 0.1089, 0.00636424)","(25.6122, 54.8355, 168.225, 560.235, 1007.85, 1451.1, 1784.03)","(3.37456, 3.87835, 0.204253, 0.986705, 0.293632, 0.246683, 0.0150339)",0.549616,3.34422,158.939,5.30296,"(34.794, 78.4459, 265.35, 683.292, 1149.59, 1693.48, 2102.74)","(1.11961, 1.4192, 0.283764, 0.551812, 0.261016, 0.141394, 0.024522)"
313.90213,-0.6365278,J205536.5-003811,FITS,20 55 36.509,-00 38 11.50,0.014,14.8,14.9,0.137,1.0,0.0,81.1,g,ZW 374.030,313.9021,-0.6364,15.5,V,,0.054,S3,47.662,-27.6443,O,Y,0.0,0,14.0,1517,0.0,0.0,-21.3,0,0,1517,AGN,"           LINER",7963,6102,7963-6102,1-635348,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,313.902141162,-0.636585786958,47.661810934,-27.644334263,313.90214,-0.63658581,0.104481,15,13501.3,0,18.1708,48.2965,ma102,24,5,8373,313.69306,-0.0,1.19809,1.20923,1.25255,1.12397,1.29119,1.41277,0.516707,0.846598,0.879074,58668,58669,58669,2.39413,2.41515,2.40032,2.38659,1040,0,0,1,plateTargets-1.par,5668,J205536.40-003804.9,61,37,0,0.0535281,0.0331672,0.0585923,0.0847176,0.0936941,0.0298716,0.0645238,0.67973,0.120485,0.0599148,0.0639514,-999.0,-999.0,0.0823286,0.0486926,0.0513254,73,2583,2,v1_0_1,688808,-999,0.0535281,0.0540737,"(-5.45495, -17.1718, -19.5885, -21.2567, -21.9508, -22.2677, -22.5455)","(-15.2605, -16.994, -19.6621, -21.1628, -21.7984, -22.0689, -22.3061)","(0.0, 306.032, 343.623, 2483.57, 2490.83, 2484.76, 1094.78)",7.61859E10,6.42191E10,0.747939,140.687,"(0.85522, 0.843872, 0.531805, 0.391297, 0.283801, 0.215198, 0.152578)",4.2764,3.88663,"(4.47106E-5, 8.12151, 139.049, 655.236, 1356.49, 2017.82, 2599.94)","(8.51203, 10.3621, 0.169993, 1.01818, 0.421851, 0.120222, 0.0121045)","(0.0, 8.79743, 126.445, 646.268, 1346.71, 1971.4, 2614.15)","(7.76818, 9.13349, 0.179756, 1.06634, 0.441412, 0.12367, 0.0128508)",0.666806,3.3223,140.55,5.48884,"(1.84335E-4, 10.3562, 117.413, 700.892, 1536.98, 2343.09, 3220.29)","(15.7166, 9.89232, 0.812524, 1.12563, 0.3525, 0.155451, 0.0270157)"
38.6575,-0.9796278,J023437.8-005846,FITS,02 34 37.800,-00 58 46.66,0.708,1.03,1.1,0.138,3.46,0.0,60.2,g,SDSS J02346-0058,38.6575,-0.9797,17.14,V,,0.049,S2,170.6812,-53.995,O,Y,0.0,0,1.0,2530,0.73,0.64,-18.7,0,3,951,AGN,"  SEYFERT TYPE 2",12082,6101,12082-6101,1-36357,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,38.6572933192,-0.979825698385,170.681012025,-53.9951989091,38.657293,-0.97982572,0.0277225,12,10800.9,4096,26.9037,42.9368,ma069-ma037,21,3-1,12473,38.19307,1.0E-8,1.20344,1.23253,1.35129,1.067,1.18133,1.65323,0.850443,0.873269,0.912571,58783,58790,58790,2.34549,2.42963,2.42074,2.40487,4096,0,0,1,plateTargets-1.par,7711,J023437.74-005847.3,61,61,0,0.0492484,0.028770622,0.044071145,0.064917855,0.07128751,0.02439503,0.05152328,0.67973006,-999.0,-999.0,-999.0,-999.0,-999.0,0.16183701,0.103067316,0.10798011,124,2700,1,v1_0_1,38754,-999,0.0492484,0.04959655,"(-16.57619, -17.308275, -19.201899, -20.820847, -21.620855, -22.059862, -22.35472)","(-16.532827, -17.198023, -18.950264, -20.44635, -21.200487, -21.568933, -21.869068)","(221.9304, 446.69693, 174.07222, 2340.3296, 2438.2712, 2406.6455, 1021.23224)",5.865441E10,3.9419277E10,0.4839014,55.419464,"(0.22558793, 0.22259462, 0.14027815, 0.10321533, 0.074860364, 0.056764346, 0.04024663)",6.4470425,4.8278317,"(12.961639, 22.772387, 117.949234, 514.27606, 1088.4304, 1644.6367, 2184.6926)","(2.0360548, 3.2347872, 0.022542734, 0.13180147, 0.077437766, 0.022263413, 0.0023291828)","(14.198606, 24.71572, 117.38441, 524.3299, 1119.2216, 1683.802, 2274.3965)","(2.0122147, 3.021596, 0.026366213, 0.15712088, 0.0929296, 0.026796948, 0.0028770077)",0.3531797,5.522108,55.16162,13.69479,"(14.518038, 27.575335, 141.96104, 737.184, 1613.127, 2636.0352, 3511.502)","(1.3565925, 1.8111303, 0.008395758, 0.08679195, 0.053604417, 0.022533, 0.0045443703)"
19.723505,-1.0018389,J011853.6-010006,FITS,01 18 53.641,-01 00 06.62,0.217,1.25,2.21,0.15,7.39,2.77,41.2,g,UGC   842,19.7233,-1.0022,14.1,V,,0.045,BL,138.2223,-63.056,O,Y,0.0,0,2.0,2530,0.0,0.0,-22.3,0,0,305,BLLAC,"          BL LAC",12075,9101,12075-9101,1-33669,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,19.7234378385,-1.00201110281,138.222302538,-63.0557521649,19.723438,-1.0020111,0.0362186,12,10800.9,4096,23.5231,32.5621,ma171,26,1,12466,19.99307,-9.12E-5,1.20766,1.26054,1.3382,1.14703,1.24983,1.42173,0.803028,0.873298,0.883263,58779,58780,58780,2.44267,2.45808,2.45902,2.4492,0,0,4096,1,plateTargets-1.par,7697,J011853.62-010007.2,91,-999,0,0.045257337,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,486,4858,1,v1_0_1,35917,-999,0.045257337,0.04575549,"(-16.652225, -17.528545, -20.29297, -22.119125, -22.961443, -23.328125, -23.610292)","(-16.065847, -17.165981, -19.95944, -21.674492, -22.47449, -22.899023, -23.121424)","(76.318855, 306.34348, 84.49029, 2432.7166, 2465.021, 2480.5303, 1079.8804)",2.1953667E11,1.4331157E11,0.75862473,72.52717,"(0.3019996, 0.2979924, 0.1877935, 0.13817666, 0.10021724, 0.0759917, 0.053879064)",13.011145,11.94487,"(9.914713, 23.528444, 421.72864, 1960.433, 4378.1846, 6709.9546, 8629.831)","(0.95170146, 1.2699176, 0.0011273324, 0.03163694, 0.014388932, 0.0084950505, 6.161174E-4)","(10.213706, 23.423214, 338.1581, 1838.5219, 4245.471, 6612.588, 8460.255)","(0.98236704, 1.2909867, 0.001104239, 0.031523794, 0.011522712, 0.008586771, 6.3275604E-4)",0.7133616,5.247114,72.05554,27.522266,"(17.933735, 33.368298, 456.26584, 2762.1277, 6618.2, 9799.224, 13226.763)","(0.8451888, 1.0708284, 0.008581798, 0.04007857, 0.011148451, 0.0054787956, 0.001070376)"
6.0452332,-1.0202833,J002410.8-010113,FITS,00 24 10.856,-01 01 13.02,0.014,3.75,3.54,0.145,0.0,0.0,11.4,g,NPM1G-01.0013,6.045,-1.0203,16.9,V,,0.065,S3,107.7382,-63.0851,O,Y,0.0,0,4.0,1517,0.0,0.0,-20.3,0,0,1517,AGN,"           LINER",12769,9101,12769-9101,1-107452,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,6.04524880291,-1.02032384366,107.738665349,-63.085172442,6.0452488,-1.0203238,0.0263292,6,5400.53,4098,5.14811,17.0055,ma171,26,1,12988,5.61307,-0.05647106,1.2102,1.26882,1.30364,1.27912,1.6704,1.80994,0.458589,0.556078,0.56939,59084,59085,59085,2.68096,2.60406,2.55602,2.50244,1040,0,0,1,plateTargets-1.par,7683,J002410.85-010113.1,91,91,0,0.06489298,0.03664029,0.06774273,0.09735512,0.108046114,0.03664029,0.06774273,0.67973006,0.07666988,0.038471688,0.041025277,-999.0,-999.0,0.0767721,0.03849741,0.041054524,453,2728,1,v1_0_1,113663,-999,0.06489298,0.06546568,"(-15.481887, -16.729578, -19.838158, -21.542322, -22.30171, -22.63441, -22.948816)","(-15.429227, -16.361977, -19.525175, -21.167799, -21.890411, -22.272715, -22.492186)","(98.56385, 227.53325, 222.44566, 2351.3838, 2457.5002, 2458.1785, 1040.1097)",1.1991287E11,8.424115E10,0.6782185,71.38327,"(0.21969745, 0.21678229, 0.13661525, 0.10052019, 0.07290563, 0.05528213, 0.03919572)",8.103689,8.126784,"(3.5356731, 9.3976345, 154.32689, 631.4004, 1320.3613, 2021.3063, 2327.3503)","(6.2730875, 7.2985315, 0.020695, 0.06699803, 0.048766214, 0.021786792, 0.001423431)","(3.1428518, 5.1469116, 105.81086, 536.0336, 1196.63, 1795.6012, 2294.4932)","(13.9653845, 15.921333, 0.052764364, 0.1622794, 0.11900841, 0.053725857, 0.0036445695)",0.6046518,6.0,79.64929,15.36422,"(3.1804857, 7.099397, 140.15288, 756.88086, 1737.0011, 2500.5488, 3473.175)","(13.065197, 19.172764, 0.2151617, 0.33289158, 0.10393037, 0.051906146, 0.008265542)"
201.21594,-1.0354139,J132451.8-010207,FITS,13 24 51.826,-01 02 07.49,0.014,7.42,11.93,0.151,6.85,1.36,124.6,g,SDSS J13248-0102,201.2154,-1.035,18.4,V,,0.107,S2,320.2094,60.7106,O,Y,0.0,0,12.0,2530,0.7,0.51,-19.3,0,3,951,AGN,"  SEYFERT TYPE 2",11024,6103,11024-6103,1-641156,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,201.215462006,-1.03508337177,320.209330849,60.7104995953,201.21546,-1.0350834,0.0321878,12,10800.9,0,21.7118,49.0639,ma165,28,2,11665,202.56322,-1.3350576,1.20361,1.23148,1.32408,1.06347,1.15231,1.30535,0.819666,0.844753,0.857079,58608,58608,58609,2.41333,2.40241,2.39707,2.39026,2336,0,0,1,plateTargets-1.par,7273,J132451.91-010206.9,61,331,61,0.106715076,0.038500905,0.07195123,0.10321616,0.11470581,0.03427872,0.07713714,0.63799375,-999.0,0.032477934,0.034977067,0.06634577,0.07768453,-999.0,0.027881522,0.029703492,15,1404,1,v1_0_1,698037,-999,0.106715076,0.10619828,"(-14.149907, -16.96277, -19.710161, -21.247932, -21.889303, -22.143812, -22.508846)","(-16.977757, -18.576, -19.746273, -21.317814, -22.031023, -22.35099, -22.580023)","(0.54760426, 53.89953, 28.418457, 2145.9473, 2377.036, 1955.0322, 916.48413)",6.467091E10,8.831323E10,0.51971245,104.68095,"(0.26765162, 0.26410016, 0.16643475, 0.1224611, 0.088819005, 0.06734876, 0.047751114)",9.207088,7.5441313,"(1.2678374, 2.2186086, 64.14156, 218.6749, 496.80188, 712.24286, 942.74164)","(0.017634619, 0.12891507, 0.013490639, 0.2530976, 0.15319838, 0.016790159, 0.004524508)","(4.7798586, 18.695862, 43.08252, 195.71492, 461.42923, 676.7644, 883.1332)","(0.028279131, 0.1989345, 0.01942911, 0.46632946, 0.26757017, 0.023083238, 0.007908167)",0.8810824,3.2936451,40.439026,4.9382706,"(0.1610231, 3.4069893, 37.655415, 189.58994, 397.0478, 578.4663, 818.42035)","(0.10916616, 0.53621817, 0.51308334, 1.8701141, 0.8387861, 0.3214475, 0.03808188)"
13.427625,-1.0852584,J005342.6-010506,FITS,00 53 42.630,-01 05 06.93,0.014,2.83,3.48,0.155,3.55,1.94,147.3,g,SDSS J00537-0105,13.4275,-1.085,17.27,V,,0.047,S1,124.2253,-63.951,O,Y,0.0,0,3.0,2530,0.72,0.63,-18.5,0,3,951,AGN,"  SEYFERT TYPE 1",12696,12702,12696-12702,1-32223,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,13.42766947,-1.08517904079,124.225685147,-63.9511579185,13.427716,-1.0851671,0.0500139,15,13501.2,4096,20.6021,53.421,ma134,25,6,12957,13.10307,-0.00205438,1.20432,1.21669,1.26026,1.16948,1.47577,1.82268,0.60236,0.709568,0.770602,59080,59080,59083,2.59581,2.55185,2.53032,2.51479,4160,0,4,1,plateTargets-1.par,7688,J005342.63-010506.6,127,61,0,0.046600495,0.028012622,0.041474015,0.06138406,0.06731643,0.019323468,0.04927995,0.67973006,-999.0,-999.0,-999.0,-999.0,-999.0,0.175646,0.11592227,0.12104843,205,4263,1,v1_0_1,34406,-999,0.046600495,0.047135804,"(-16.688616, -17.340818, -19.274218, -20.862532, -21.656559, -22.021563, -22.293276)","(-16.518948, -17.10365, -18.923927, -20.405396, -21.102386, -21.434168, -21.651886)","(390.65033, 600.97754, 284.08533, 2407.4473, 2458.6597, 2435.4712, 1055.7766)",6.0541334E10,3.510036E10,0.7307967,112.5833,"(0.4027893, 0.3974447, 0.2504679, 0.1842919, 0.13366385, 0.10135325, 0.07186072)",5.7223673,6.281713,"(13.945456, 23.297117, 182.81528, 631.463, 1284.8301, 1994.7056, 2389.9744)","(4.2144346, 22.140797, 0.022453176, 0.07512296, 0.047368318, 0.012940601, 0.0017353137)","(13.334317, 21.639942, 115.98665, 525.4897, 1090.6311, 1605.9752, 2041.4949)","(6.907346, 39.36042, 0.08590194, 0.2776076, 0.1473541, 0.043126244, 0.0059963353)",0.63398,5.9258633,111.21912,14.031907,"(15.516108, 26.760166, 157.45529, 793.45184, 1793.5592, 2725.5588, 3631.2012)","(3.292518, 19.106392, 0.12572145, 0.14428054, 0.045843642, 0.018568218, 0.004314436)"
45.954823,-1.1035889,J030349.1-010612,FITS,03 03 49.157,-01 06 12.92,0.014,1.51,1.49,0.147,2.71,0.0,88.9,g,NGC 1194,45.955,-1.1042,14.18,V,,0.013,S1.9,179.1817,-48.9595,O,Y,0.0,0,1.0,2530,1.11,0.63,-18.4,1191,2585,1162,AGN,"  SEYFERT TYPE 2",9193,12701,9193-12701,1-37440,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,45.954624176,-1.10374999046,179.180876632,-48.959502715,45.954624,-1.10375,0.0764222,15,13501.1,0,24.2746,52.8027,ma087-ma079,22,4-3,9754,45.76307,-0.0,1.20462,1.22185,1.33634,1.05128,1.29734,2.07242,0.81815,0.899668,0.929867,57691,57693,57780,2.46079,2.46326,2.4738,2.46902,0,0,6,1,plateTargets-1.par,7718,J030349.10-010613.4,127,-999,0,0.0136253,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,224,6572,2,v1_0_1,39895,-999,0.0136253,0.013152,"(-13.897, -14.8789, -17.8943, -19.7069, -20.67, -21.154, -21.4971)","(-11.4084, -11.1486, -17.9168, -19.5807, -20.4061, -20.8559, -21.1241)","(0.739946, 0.632937, 321.938, 2472.71, 2488.13, 2493.11, 1105.9)",2.84992E10,2.21723E10,0.695706,143.959,"(0.633096, 0.624696, 0.39368, 0.289666, 0.21009, 0.159305, 0.112949)",14.8759,12.2742,"(13.662, 18.5175, 632.603, 3190.39, 7392.11, 12182.0, 15905.5)","(0.541791, 0.893159, 0.0072103, 0.0263245, 0.013663, 0.00947993, 0.00109468)","(1.30586, 0.941936, 596.697, 3202.87, 7494.0, 12103.6, 16409.1)","(0.512117, 0.841795, 0.00546173, 0.0260352, 0.0110028, 0.00728313, 0.00103148)",0.634012,3.47454,143.441,21.8962,"(12.874, 30.2643, 583.187, 3594.97, 9538.14, 15908.7, 23101.5)","(1.06115, 1.40361, 0.0477634, 0.0783007, 0.0163958, 0.00600938, 0.00135134)"
328.10864,-8.173439,J215226.0-081024,FITS,21 52 26.071,-08 10 24.38,0.014,156.11,186.88,0.158,3.41,1.09,76.3,g,TEX 2149-084,328.1087,-8.1736,14.91,V,,0.035,S1,48.489,-43.6663,O,Y,65.0,893,181.0,2530,0.52,0.35,-20.5,647,873,333,AGN,"  SEYFERT TYPE 1",12685,9101,12685-9101,1-98401,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,328.108472967,-8.17359981913,48.488759172,-43.6659465984,328.10849,-8.1736088,0.0425778,21,18901.8,4098,17.0427,58.7947,ma021,26,2,12946,328.84221,-8.1342257,1.32409,1.33289,1.37222,1.28825,1.64392,1.79087,0.486883,0.524884,0.753526,59072,59084,59085,2.58337,2.61355,2.57872,2.54658,4240,0,4,1,plateTargets-1.par,7606,J215226.03-081024.9,91,61,0,0.03449732,0.025717707,0.034816954,0.052183278,0.057088915,0.022228353,0.037601743,0.67973006,-999.0,-999.0,-999.0,-999.0,-999.0,0.46508178,0.25541025,0.27060413,153,1659,3,v1_0_1,104181,-999,0.03449732,0.03499078,"(-15.9191475, -16.752113, -18.56392, -20.081524, -20.716206, -21.075743, -21.428102)","(-15.918459, -16.731255, -18.616806, -20.010382, -20.632238, -20.939028, -21.214424)","(282.72748, 548.1094, 323.9288, 2444.6323, 2473.8438, 2468.5093, 1064.1024)",2.2068683E10,1.957415E10,0.4055731,102.805756,"(0.35059112, 0.34593916, 0.21800932, 0.16040918, 0.11634212, 0.088218704, 0.06254816)",5.6482654,4.77289,"(15.231766, 31.360483, 198.38255, 779.2649, 1432.7542, 2109.6438, 2654.3384)","(2.508765, 5.230206, 0.011389148, 0.19315396, 0.08699618, 0.02647961, 0.0023588073)","(14.154918, 30.018309, 167.99611, 717.06476, 1323.862, 1919.2819, 2544.9434)","(3.037456, 5.8284225, 0.07114425, 0.25306603, 0.15903936, 0.06271532, 0.004577781)",0.2643699,1.9505123,102.397095,6.993572,"(14.046222, 30.613478, 158.51357, 763.88184, 1417.5757, 2160.8076, 3068.7112)","(2.3502505, 4.352423, 0.23216687, 0.34897563, 0.14402042, 0.06378084, 0.008663164)"
