RA,DEC,Z,PLATEIFU,LOG_MASS,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON_FRAC,FACE_ON_FRAC,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,DN_SF,DN_LINER,DN_COMP,DN_AGN,DN_SEYFERT,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR,VLAF_FLUX,VLAF_POWER,VLAF_CHECK,VLASS_FLUX,VLASS_FLUX_ERR,VLASS_POWER,VLASS_CHECK,LOFAR_FLUX,LOFAR_FLUX_ERR,LOFAR_POWER,LOFAR_CHECK,ANY RADIO
9.399203563,0.280661865,0.035,8657-6101,11.125,Ei(r),0.736,-1.985412062,0.372807664,-0.181318827,-0.553006025,0,1,5.722002826,0.753,0.281,0.765054699,0.016937181,1.656011036,1.001723623,0.016720461,0.032382982,1.124778888,0.372342501,1.36915935,1.053132869,2.187514153,0.104631166,0.165053737,0.031111362,0.10723022,0.240783424,1.42515,1.7596344,1.485598839,1.738152353,1.660028571,27.30816701,7.00696657,0.29609879,0.25644444,,TRUE,,TRUE,0,0,,,5.031718963,3.584859574,0.036942783,0.015499124,1.333188969,1.649121899,0.002306119,0.00556291,0,0,,,0,0,,,-0.259448491,-0.172305147,0.062976549,0.093009414,-0.834117273,-0.489979695,0.02037616,0.176374304,-2.066419051,-1.824265263,0.112427295,0.268596643,6.98,1.72E+22,TRUE,5.251,0.395,1.29E+22,TRUE,,,,,TRUE
241.9446687,25.53751127,0.041,9091-3704,10.584,Er,0.381,-1.239424158,0.872821096,-0.524667774,-0.284875691,0,1,6.065174047,-0.276,0.197,-0.083314424,0.020469517,0.240391724,0.018137465,0.021747407,0.037948437,,-1.346446351,,-0.031252381,0.059138457,,0.377144049,,0.041864843,0.037522435,,1.527402308,,1.569724187,1.580252795,46.15232464,37.83820005,1.391079714,1.389397522,TRUE,,TRUE,,5.781126108,4.538901385,0.036869142,0.036089257,5.651621835,4.376310645,0.033655547,0.023280555,1.701661304,1.539701933,0.005361605,0.009372614,0.509919276,0.276324099,0.015105235,0.010066581,0.808651655,0.695167155,0.008040928,0.006569033,-0.500942405,-0.496733354,0.02500478,0.099297097,-0.542940529,-0.484182322,0.048505907,0.116355199,-1.255326867,-1.269465847,0.058065152,0.126735485,2.27,7.53E+21,TRUE,,,,,,,,,TRUE
244.16741,18.919619,0.035,11976-6101,10.5,Ei,0.792,-1.139486955,0.895399018,-0.110938613,-0.075258073,0,1,5.57454288,-0.23,0.285,-1.854255371,0.044284787,0.859754344,-2.034791783,0.044226652,0.152680382,,-0.960228916,0.358240304,0.522855646,0.796690036,,0.456316144,0.068904959,0.086559461,0.05085048,,1.671356,1.512982941,1.670170259,1.664513196,11.75125773,4.569695393,0.307156166,0.206525494,TRUE,,TRUE,,5.219253692,3.657137712,0.057605057,0.100390301,4.813897088,3.327477383,0.043622613,0.018563212,1.646948866,1.78789965,0.007230467,0.016652969,0.551578189,0.350045441,0.011533967,0.036048385,0.732434922,0.486110758,0.01360408,0.024142446,-0.151160633,-0.24405851,0.098919619,0.188614521,-0.468758055,-0.202130803,0.071765141,0.336330693,-1.272459354,-0.937548863,0.185597028,0.637851449,1.59,3.91E+21,TRUE,0.945,0.197,2.33E+21,TRUE,,,,,TRUE
146.7091001,43.42384296,0.072,8461-3704,11.23,Sb?t,0.498,-1.668816351,0.161553315,0.094541768,-0.023074338,0,1,4.961547556,0.66,0.192,1.019893458,0.01747428,1.441301562,1.441103311,0.049932071,0.027310873,1.203051917,,1.359711453,1.7364775,,0.021776222,,0.044318538,0.077291231,,1.449748012,,1.515942113,1.711553636,,6.48760381,9.391552581,0.095165792,0.181115279,,TRUE,,TRUE,0,0,,,4.850744415,4.352871057,0.013384164,0.017660311,1.721236667,1.561664113,0.005077534,0.005388214,0,0,,,0,0,,,0.211812772,-0.185562157,0.029759404,0.164765015,-0.413686452,-0.744808268,0.061453282,0.134184768,-1.769924119,-1.908995476,0.199917908,0.315889714,,,,2.815,0.64,2.62E+22,TRUE,,,,,TRUE
205.7533373,36.16565555,0.024,8446-1901,10.017,Ei,0.579,-1.795446762,0.327168575,-0.108705413,-0.884033768,0.200000003,0.800000012,4.88585838,,,0.24432585,0.032545192,1.085929694,-0.975140945,0.07996243,0.148876929,1.160274065,-1.917583315,0.866267568,-0.86602068,,0.121388774,0.476250012,0.079671446,0.638835005,,1.460955,1.80885,1.522979403,1.779113333,,8.043895915,3.488009439,0.337368272,0.079673427,TRUE,,,TRUE,0,0,,,3.699822766,2.812496747,0.035712527,0.010559881,1.587197981,1.791476041,0.004671874,0.01856524,0,0,,,0,0,,,-0.300963962,-0.286208432,0.209668981,0.335074035,-1.078855571,-0.541653573,0.268986318,0.231101479,-1.834565875,-0.951592959,0.366896058,0.249327057,,,,,,,,,,,,
165.39152,45.65387,0.029,8993-12705,11.122,Sb?t,0.684,-1.66606298,1.09269507,0.006152081,-0.168173672,0,1,6.517755408,,,0.75475969,0.007362418,0.942079843,0.936386104,0.021504648,0.006809877,0.746740025,,0.834793557,0.949024019,0.950468311,0.010403872,,0.008373291,0.0164169,0.016410726,1.304424549,,1.330736917,1.511043811,1.511629474,23.86624453,22.84428276,0.732423145,0.237199723,TRUE,,TRUE,,6.02017285,5.120929954,0.040537766,0.021883369,5.634860645,4.123242272,0.040817532,0.015102772,1.632414599,1.343743224,0.009583155,0.00166009,1.020224912,0.690567211,0.009166464,0.011712339,0.962739172,0.563894154,0.00951554,0.010477835,-0.0181059,-0.340954226,0.061661799,0.056497884,-0.648922943,-0.721075216,0.035887264,0.052158857,-1.534322945,-1.910824932,0.126732049,0.147665655,9.24,1.59E+22,TRUE,3.702,0.356,6.37E+21,TRUE,60.087,0.871,1.03E+23,TRUE,TRUE
197.239319,45.90544698,0.129,8318-6102,11.416,SBb2m,0.394,-1.304372354,0.076182002,-0.077448127,0.101109733,0,1,6.173021426,,,-0.447407449,0.04413894,0,0,0,0,,1.203512096,,1.105985515,0.82023866,,0.046051264,,0.04383139,0.152578777,,1.500490625,,1.50710195,1.554692667,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,12.5,3.17E+23,TRUE,6.72,0.429,1.70E+23,TRUE,92.542,0.726,2.34E+24,TRUE,TRUE
115.3687198,44.40879401,0.132,8137-3702,11.596,Ei,0.468,-1.844299308,0.800506857,0.067080831,-0.102854961,0,1,6.248404961,,,0.403964282,0.028204723,0,0,0,0,,0.80498241,,0.878658332,0.877510473,,0.182468431,,0.028287645,0.029412549,,1.741274286,,1.66260181,1.6599235,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,
7.29345627,-0.163789255,0.061,8656-6103,11.25,-9999,0.412,-1.387613006,0.4062805,0.04151603,0.014393391,0.039215686,0.960784314,5.188428413,0.754,0.152,0.716807034,0.005457738,0.951307309,0.847439944,0.044837188,0.016426663,0.728763631,0.918634232,0.870417244,0.971216321,,0.010927877,0.046472226,0.036389142,0.041691081,,1.349059743,1.64446875,1.410630519,1.635758333,,6.404626757,13.39219313,0.116786331,0.349647999,,TRUE,,TRUE,5.376706813,5.156891265,0.022950498,0.010439543,4.979711298,4.276061813,0.020814652,0.018538165,1.641837568,1.408721761,0.008588586,0.005518179,0.148408346,0.170385682,0.011951667,0.030393596,0.364872962,0.226893042,0.012796031,0.016586958,0.041759508,-0.313496292,0.072230794,0.080058615,-0.319338416,-0.656827312,0.058057439,0.080361436,-1.214604646,-1.824035277,0.106820373,0.187597051,,,,,,,,,,,,
1.606567,15.428742,0.044,12700-6102,10.455,-9999,0.673,-1.524656968,0.661708504,-0.161035699,-0.251760026,0.061109167,0.938890833,4.970972166,-0.022,0.241,-1.047412862,0.025826034,0.9064877,0.254164481,0.043879798,0.036068181,0.17987198,,0.446262451,0.89596443,0.89596443,0.032976936,,0.041919338,0.051619992,0.051619992,1.335884972,,1.426143111,1.564134898,1.564134898,9.174625902,16.95257463,0.206499246,0.372302529,TRUE,,TRUE,,5.018706186,4.510303231,0.040020866,0.029361836,4.572844279,3.758867262,0.028534067,0.014231201,1.553505082,1.38845284,0.006205282,0.004188976,0.388949837,0.196116386,0.012090291,0.020792721,0.544227192,0.327321065,0.015246758,0.009776275,-0.190461695,-0.365221885,0.060122421,0.060155093,-0.566609682,-0.654833964,0.052571222,0.07384769,-1.710433513,-1.821394891,0.158274212,0.258478879,,,,,,,,,,,,
11.999117,13.74272,0.057,8091-12701,10.999,-9999,0.751,-1.301107371,1.021113022,-0.03584578,-0.155877518,0.114285714,0.885714286,6.294118859,0.574,0.21,0.194662458,0.028403065,0.606712437,0.747850528,0.055481006,0.069204586,0.521348021,-1.00128315,0.436030561,0.655508451,0.843170051,0.046796977,0.145248601,0.169291282,0.058829973,0.04895395,1.469389474,1.728049,1.505255,1.78366016,1.792586605,34.30887568,6.830846275,1.105353055,0.384660334,TRUE,,TRUE,,6.253673719,5.046710072,0.029776515,0.053121022,5.9906233,4.47714321,0.030493944,0.037906452,1.812451892,1.772009902,0.00282341,0.005970178,0.866410744,0.678963933,0.006904376,0.011491289,1.023242711,0.910340219,0.001028278,0.013712666,-0.034195185,-0.085147002,0.002125903,0.068235809,-0.461975252,-0.463224562,0.009705305,0.103050006,-1.278767134,-1.234296666,0.011853301,0.134568066,,,,,,,,,,,,
127.10595,26.397353,0.081,9508-12704,11.295,SBc2m(r),0.8,-1.895567507,0.387745691,-0.114129519,-0.311864827,0.021,0.978999972,5.439165008,,,0.034167307,0.019328107,2.289166398,1.531066395,0.032371598,0.037499618,0.651924665,1.294218506,1.013059953,1.845827284,2.225671079,0.023407265,0.080840256,0.026326277,0.0776064,0.043223796,1.286937626,1.612525833,1.375548502,1.596763793,1.60417,14.14935238,12.8562701,0.219682065,0.387542358,TRUE,,TRUE,,6.181537241,5.340330573,0.024376317,0.081289971,5.29289689,4.569014066,0.018696711,0.027115844,1.617072857,1.5142704,0.006908233,0.007437702,0.488468031,0.198560122,0.008954052,0.030166165,0.36620963,0.26386905,0.007423965,0.011777946,-0.072038667,-0.177827939,0.014995626,0.077362329,-0.628237354,-0.598873781,0.016659802,0.063414732,-1.707574491,-1.73453493,0.052673974,0.214206271,2.43,2.79E+22,TRUE,0.854,0.224,9.80E+21,TRUE,,,,,TRUE
195.66842,51.778929,0.054,11831-12702,11.33,SBc3t,0.481,-1.748833294,0.887647439,0.176548469,-0.019790109,0.028999999,0.971000016,6.115181191,,,0.786653186,0.012585743,0.70861065,0.490583235,0.054731163,0.077063941,0.870865911,,0.721133216,0.6169078,0.662902401,0.023326799,,0.097852496,0.067272562,0.067393816,1.456808759,,1.500552069,1.928040352,1.94018373,16.431362,3.612476651,0.738015725,0.167047332,TRUE,,TRUE,,6.011302889,4.864975589,0.040365669,0.047640559,5.711104383,4.369720226,0.034811247,0.033108112,1.940131778,1.920640332,0.003943943,0.005259243,0.721508965,0.738292892,0.008918205,0.011692169,0.864279861,0.795203692,0.005733579,0.010429322,0.222702642,0.172654821,0.013402235,0.076888881,-0.410880342,-0.465664545,0.020390273,0.117541947,-1.405972431,-1.335446184,0.027174329,0.142849463,1.69,9.34E+21,TRUE,,,,,9.895,0.617,5.47E+22,TRUE,TRUE
330.81665,0.571085,0.03,8652-12703,11.218,SBb2m,0.742,-1.958179553,0.38922725,-0.14786853,-0.432532303,0.018999999,0.981000006,5.59824159,0.574,0.042,0.840080618,0.010930397,2.563063365,1.132821981,0.036724022,0.013715229,0.878696584,0.898207147,1.025587802,1.542368005,2.532099485,0.01399707,0.168048785,0.014257783,0.111829808,0.067018193,1.290785323,1.473771212,1.388399885,1.479596623,1.466324,25.37550854,15.20312006,0.761824695,0.257368156,TRUE,,,TRUE,6.151434496,4.278195237,0.087028629,0.043924459,4.726518815,3.642982919,0.038494608,0.008034831,1.483953577,1.411670896,0.004310813,0.003045898,0.451679148,-0.009387751,0.013608214,0.016202108,0.41332565,0.106942307,0.007678048,0.012757498,-0.127508532,-0.226293691,0.045628685,0.084295736,-0.708676065,-0.619699044,0.049982659,0.068467969,-1.88964605,-1.856250131,0.063950666,0.162932726,17.16,3.15E+22,TRUE,9.229,0.402,1.69E+22,TRUE,,,,,TRUE
166.50987,43.173478,0.058,8255-6101,11.158,Er,0.544,-1.160169321,0.441133719,-0.012960408,0.140175575,0,1,5.289776299,-0.333,0.407,-1.005778193,0.074717419,1.209787842,-0.219839785,0.0763351,0.090543056,,0.187422947,,0.328752419,1.446077163,,0.099793141,,0.091298521,0.268738868,,1.913069704,,1.916405602,1.9370175,7.785119189,3.492032234,0.132291541,0.09507367,,TRUE,,TRUE,5.552464734,4.422792214,0.041558626,0.044599518,5.069556705,4.136832403,0.019957419,0.026023305,1.950497568,1.872068351,0.004350702,0.009030549,0.038584694,-0.076460397,0.007297122,0.007295494,0.394266899,0.318355495,0.006495453,0.010221466,0.018910118,-0.057306675,0.014790185,0.108404272,-0.3199884,-0.46802727,0.01952462,0.142374341,-0.999930101,-1.100534895,0.042450575,0.182475577,2.82,1.78E+22,TRUE,1.838,0.255,1.16E+22,TRUE,15.053,0.331,9.49E+22,TRUE,TRUE
187.77818,52.41432,0.04,11956-12702,11.131,SBc2m,0.863,-1.802717007,0.148529526,-0.047004767,0.043418661,0.046999998,0.953000009,4.409240058,0.205,0.019,0.219916571,0.023460167,1.469715813,0.142410678,0.063771495,0.069382566,0.732351971,0.905802852,0.683567383,1.011728633,,0.022830712,0.073380898,0.060095893,0.070177339,,1.422872487,1.743077259,1.505578387,1.738532825,,3.878287971,2.368732891,0.099199172,0.091084728,,TRUE,,TRUE,4.699754806,3.83687386,0.037446445,0.047142331,4.07368224,3.302051465,0.024049671,0.011282507,1.767608261,1.670936553,0.00319847,0.005256135,-0.016178258,-0.058137013,0.007673744,0.013786336,0.142605036,0.266670472,0.01138893,0.013026301,-0.006257241,-0.051385276,0.069462441,0.154557314,-0.31504823,-0.323539351,0.051378956,0.140250053,-1.22404895,-1.123986608,0.220649597,0.296876996,,,,,,,,2.042,0.118,6.46E+21,TRUE,TRUE
121.0142,40.802595,0.126,8143-6101,11.904,Sb?t,0.657,-1.476760149,0.826932352,0.240399534,-0.062275501,0.056000002,0.944000006,6.281644877,1.16,0.143,0.66089152,0.033258093,0,0,0,0,0.457919004,0.470931593,0.558198472,0.954393683,0.962800716,0.146578294,0.143528874,0.098814943,0.038502722,0.041481708,1.523288636,1.709922857,1.617534286,1.752060596,1.753551159,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,9.87,2.41E+23,TRUE,4.591,0.271,1.12E+23,TRUE,,,,,TRUE
147.53899,33.56935,0.027,8150-6104,10.694,Sb(r),0.576,-1.286123195,0.311596693,0.033100838,0.009311945,0.043000001,0.957000017,4.336581661,-0.082,0.223,-0.720719295,0.039006691,0.23048196,-0.745761777,0.065601759,0.085820671,0.699598505,0.298409657,0.452482208,0.367462579,,0.041140954,0.0983451,0.091791717,0.092498765,,1.505427361,1.752985833,1.613698793,1.7513867,,2.853718758,4.465635117,0.070284921,0.118325326,,TRUE,,TRUE,3.947213438,,0.057820921,,3.603802716,2.826942323,0.026527696,0.008400464,1.732165839,1.639444387,0.003946144,0.004056105,-0.035190897,,0.011618514,,0.167169955,,0.010175665,,-0.019036023,-0.205992329,0.105974786,0.16555944,-0.344936305,-0.486729286,0.11377657,0.223797781,-1.314279357,-1.383497476,0.217881299,0.591993596,,,,,,,,2.215,0.248,3.32E+21,TRUE,TRUE
127.89033,50.50933,0.096,8722-9102,11.484,-9999,0.575,-1.161750854,0.75650763,0.086096472,0.220435988,0,1,5.549834697,-0.617,0.729,-2.186516432,0.037971609,-0.458813496,-0.200356839,0.048570029,0.079022661,,-0.76083407,,-0.636705845,,,0.145576257,,0.125402336,,,1.908611371,,1.9135144,,3.878227692,2.893412763,0.085898144,0.085480222,,TRUE,,TRUE,5.352313917,4.996710405,0.027679405,0.036102985,5.477712408,5.027885749,0.016078913,0.026466386,1.989947692,1.944695,0.005124347,0.004218908,0.439213951,0.35511277,0.013694396,0.018114209,0.632703809,0.634225489,0.005015549,0.009696846,0.100563029,0.081171363,0.011016731,0.054251787,-0.228151273,-0.194640166,0.021041781,0.087012798,-1.033498585,-0.936977835,0.0380089,0.134004899,37.55,5.79E+23,TRUE,20.172,0.267,3.11E+23,TRUE,,,,,TRUE
181.13252,52.46361,0.083,11872-6104,11.519,Sb2m(d),0.663,-1.181346431,0.52799071,0.136494834,0.143928714,0,1,5.21347096,0.765,0.023,0.062945606,0.062868776,-0.78283622,-0.839832983,0.182416369,0.166632373,0.492539854,-0.874500017,0.363170491,-0.643001491,,0.061385011,0.142791717,0.110633245,0.145569662,,1.420302391,1.994712946,1.7119975,1.993509758,,2.740449048,1.97284206,0.068268154,0.049989414,,TRUE,,TRUE,4.824192614,4.154471418,0.077864132,0.073687243,5.067717066,4.340454701,0.020757217,0.031111219,2.033062381,1.9993564,0.003197782,0.004850036,0.261787362,0.134668257,0.010898106,0.016945322,0.28834989,0.136841912,0.017038398,0.021331027,0.228130043,0.152567549,0.044380039,0.073857407,-0.30375129,-0.275509709,0.069422913,0.108529963,-0.833684139,-0.91139961,0.068559733,0.288250293,7.61,9.12E+22,TRUE,9.525,0.29,1.14E+23,TRUE,,,,,TRUE
133.9486,0.7942829,0.042,12511-12705,11.202,SBc2m,0.922,-1.556847707,0.630858522,-0.081116237,-0.098215055,0.045000002,0.954999983,5.323386203,0.369,0.087,1.170272085,0.004873165,1.405356353,1.266396132,0.020670806,0.013194743,1.216582,,1.224422878,1.455706129,1.448309903,0.009365985,,0.017831053,0.039279753,0.039030972,1.290534819,,1.372227993,1.540328706,1.539035714,11.13121188,15.58816446,0.200720893,0.333223155,TRUE,,TRUE,,5.485498099,5.014681366,0.027973312,0.015180345,4.926474937,3.953000646,0.028268622,0.012950793,1.536351739,1.381182527,0.005472542,0.003265715,0.481907819,0.249397154,0.017927185,0.035113007,0.524925696,0.313285494,0.012808246,0.017775299,-0.06687374,-0.325619593,0.053752093,0.068432399,-0.447376231,-0.61753794,0.029191084,0.060272313,-1.548505282,-1.880501577,0.070529831,0.131841827,2.47,8.57E+21,TRUE,2.222,0.271,7.71E+21,TRUE,,,,,TRUE
38.255187,0.42084049,0.022,10226-6104,10.734,SBb2m,0.756,-1.320331467,0.705873513,-0.011521724,-0.379169494,0.071000002,0.92900002,5.692664779,,,0.965348422,0.016845642,1.367303663,0.838053793,0.034774699,0.045907254,,0.95146183,1.037120903,1.283871881,1.569712472,,0.076620419,0.041754186,0.034871704,0.048405877,,1.59552519,1.463928118,1.5248904,1.458462891,12.41615423,4.264080306,0.266117086,0.099929549,TRUE,,TRUE,,4.99958689,3.645400593,0.050583399,0.019161024,4.313342467,3.023713766,0.039744579,0.008655326,1.432147427,1.602962937,0.004004596,0.003091946,0.461323834,0.038628013,0.022482069,0.007665437,0.430200413,0.356442628,0.011688587,0.007418826,-0.077967727,0.001837406,0.076570587,0.149113273,-0.58748705,-0.411756606,0.075478784,0.176255345,-1.653123658,-1.230060912,0.135131012,0.361309072,3.98,4.03E+21,TRUE,2.978,0.362,3.01E+21,TRUE,,,,,TRUE
346.32846,0.18949,0.03,12071-12702,10.985,-9999,0.913,-1.584424032,0.878447293,1.69E-05,-0.150407453,0.214285714,0.785714286,6.122782035,,,0.394447881,0.024502381,1.618742946,0.682991478,0.041148064,0.046868573,0.239922874,-0.190350605,0.429760842,1.338975021,1.731692911,0.109917503,0.126832282,0.085391156,0.051513272,0.038864069,1.52638,1.68947541,1.562452353,1.654914113,1.642698452,23.9602093,2.976516535,1.301149029,0.047949258,TRUE,,TRUE,,5.561650941,4.025076553,0.051165896,0.046863731,4.929653941,3.186013629,0.045200569,0.011494874,1.577024703,1.668047458,0.00856893,0.002699046,0.687255352,0.379713771,0.0132215,0.01641612,0.742558505,0.626795297,0.005595769,0.012787448,0.043644974,-0.04873306,0.028360806,0.160520408,-0.535332173,-0.457397463,0.039247718,0.259173957,-1.579691589,-1.306422075,0.093688982,0.29078851,9.36,1.72E+22,TRUE,6.158,0.218,1.13E+22,TRUE,,,,,TRUE
253.62804,19.770985,0.054,11981-3704,11.367,Sb,0.742,-1.529153291,0.923829098,0.076743683,-0.006760568,0.352999985,0.647000015,6.21327788,-0.482,0.754,-0.639664897,0.042968311,0.865738517,0.133796798,0.061873467,0.112191309,,-1.249974863,,0.722015822,0.973757123,,0.290383675,,0.084961206,0.07046931,,1.845476923,,1.823309119,1.822072721,9.346927778,2.219783475,0.312311916,0.102860084,TRUE,,TRUE,,6.209457383,5.000698978,0.043037245,0.069225216,5.851976227,4.348527288,0.034259912,0.032286554,1.819123111,1.825357759,0.002117609,0.003192244,0.578384239,0.633796216,0.005762349,0.014974856,0.882801871,0.757673634,0.002401423,0.016544234,0.232281114,0.139060235,0.050051365,0.164355372,-0.362299086,-0.400258626,0.010912345,0.188514593,-1.316764674,-1.21967633,0.068306191,0.287091487,7.69,4.25E+22,TRUE,3.173,0.237,1.75E+22,TRUE,,,,,TRUE
127.78484,30.895632,0.074,11746-12704,11.169,SBc2m,0.817,-1.242784476,0.906871178,0.07483497,-0.023699594,0.034000002,0.966000021,6.049988718,0.751,0.109,0.185132546,0.017328215,0.907716261,1.161244524,0.024235886,0.035011319,0.857700555,,1.109825701,1.073813553,1.073813553,0.023952833,,0.03422343,0.034142491,0.034142491,1.383990541,,1.446975902,1.624972037,1.624972037,14.47370476,10.88873976,0.240513485,0.188377713,TRUE,,TRUE,,6.284728175,5.565973173,0.020243309,0.035470705,5.911943582,4.94191758,0.019112577,0.035957993,1.734984762,1.566506774,0.004513311,0.006844963,0.62233775,0.430196782,0.006611915,0.01532757,0.892866575,0.634567159,0.003659426,0.017530721,0.115601918,-0.10692622,0.013504822,0.124957967,-0.391613732,-0.551734698,0.012447674,0.10068074,-1.242357469,-1.60358054,0.027062048,0.242094549,,,,,,,,6.12,0.277,5.99E+22,TRUE,TRUE
145.8298,36.247822,0.022,11751-12704,11.08,Ei,0.595,-0.971744846,0.278406398,-0.075656317,0.166950475,0,1,4.975522646,-0.598,0.328,-1.728548497,0.021939316,-0.88012896,-1.8141609,0.042481914,0.036806923,,-0.951755798,,-0.932556106,,,0.053113333,,0.052785594,,,1.941168683,,1.941350857,,4.147526556,2.248530274,0.140838468,0.025216117,,TRUE,,TRUE,3.93487498,2.78594185,0.051560274,0.033245727,3.961845178,3.052880145,0.026956737,0.006662258,1.946844772,1.939717129,0.001640409,0.001371312,-0.102613055,-0.16511832,0.008725583,0.011232912,0.162768271,0.160061708,0.005267826,0.007435742,-0.08327966,-0.124905356,0.049736074,0.100181817,-0.227602139,-0.17617114,0.053192314,0.119012017,-1.049394583,-1.150088911,0.171537792,0.176162923,74.91,7.58E+22,TRUE,246.815,0.744,2.50E+23,TRUE,56.754,0.684,5.74E+22,TRUE,TRUE
168.9477997,50.40163422,0.047,8947-3701,10.353,Ec,0.817,-1.677145338,0.864874509,-0.429322696,-0.310379146,0,1,5.757563049,-0.376,0.45,-1.162269638,0.044367349,0.774858816,-1.033989281,0.042441661,0.113978163,,,,0.432913333,0.52350437,,,,0.078915287,0.056356334,,,,1.63947009,1.642060833,18.21217018,14.07595655,0.73151551,1.298775093,TRUE,,TRUE,,5.601348838,4.558791053,0.045275946,0.086880842,5.276998852,3.933180909,0.040857745,0.025068166,1.655549298,1.633993862,0.002274321,0.014595897,0.731525816,0.607997653,0.008277654,0.022034,0.861871931,0.779082275,0.004970289,0.00852672,-0.382054032,-0.34308304,0.028605239,0.253388926,-0.567141715,-0.599184779,0.067916653,0.22759729,-1.657799988,-1.499759538,0.095643793,0.283849905,,,,,,,,1.287,0.186,5.51E+21,TRUE,TRUE
231.56227,9.88546,0.132,11967-6104,11.679,Sb?l(m),0.648,-0.886172369,0.494100779,0.144498659,0.065581936,0,1,5.510333097,-1.209,0.622,-0.252117481,0.027394028,0,0,0,0,-0.155685323,0.299406963,0.81987177,0.580015745,,0.063589836,0.187156485,0.131273181,0.152686974,,1.496786667,1.85223,1.684064,1.841225952,,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,21.35,5.61E+23,TRUE,19.892,0.383,5.23E+23,TRUE,,,,,TRUE
201.17741,29.049624,0.023,12620-9101,10.224,Sc?t,0.657,-1.418932948,1.015085701,-0.045191716,-0.253441152,0,1,5.220741967,-0.596,0.081,0.438994704,0.014291962,0.603458136,0.548719092,0.019013242,0.022467939,0.575721737,,0.60540856,0.717572005,0.717572005,0.02309333,,0.02563808,0.038006872,0.038006872,1.331969606,,1.40315303,1.523911067,1.523911067,13.51449932,13.40530311,0.235084692,0.158305461,TRUE,,TRUE,,4.912287601,,0.052192985,,3.893332089,2.789864127,0.039309728,0.008548949,1.444947692,1.338741722,0.004819631,0.002709504,0.901651401,,0.016546957,,0.807660984,,0.024135317,,-0.284647712,-0.405772317,0.123781445,0.095924796,-0.666342732,-0.595982749,0.062738783,0.144122561,-1.796044759,-1.564611503,0.271180003,0.322740228,,,,,,,,0.818,0.207,9.02E+20,TRUE,TRUE
