RA,DEC,PLATEIFU,LOG_MASS,Z,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON,FACE_ON,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR
197.0422998,50.66371072,11830-12703,10.64859753,0.029737284,99,0.304305788,-2.170817452,-0.905538588,-0.579130949,-0.779619233,0,1,3.864641804,,,0.709189934,0.004142742,1.195595935,0.953730339,0.090127486,0.309386049,0.830595406,,0.643877968,,,0.007908504,,0.071133992,,,18.84423285,19.00277675,0.359034446,0.285383333,,,,,3.96200533,3.500483765,0.007680072,0.008622741,3.484271114,3.110196203,0.006884837,0.006483587,1.327970949,1.313087006,0.030146727,0.047167556,-0.137473624,-0.32470105,0.012056395,0.00619568,-0.751922761,-0.629830458,0.006105561,0.007073055,-0.53715565,-0.442511643,0.046703018,0.069811956,-0.959057208,-0.743209989,0.046384314,0.104441125,-2.297416798,-1.958625525,0.08905082,0.215256117
118.4951877,28.05021435,8986-12701,11.55418868,0.0603969,99,0.690132535,,,,,0.2,0.8,2.360402829,-0.373,0.409,-6.139315943,0.065275956,-7.616839582,-7.394166889,1.7089982,2.577979336,,,,,,,,,,,0.255459622,0.254667224,0.010800289,0.02346686,,,,,1.665896365,1.27474428,0.108894504,0.183980473,4.387415008,3.883876647,0.034353733,0.023960304,1.99565973,1.922478636,0.029418814,0.025149418,0.275564997,0.259627115,0.052733195,0.074566537,-0.120876185,-0.11263652,0.031915712,0.024346433,-0.160654549,0.014512701,0.407751608,0.320448205,-0.173796409,0.284885323,0.47911837,0.241140017,-0.152972911,-0.452407934,0.320045255,0.215706032
151.139473,1.787753334,10516-6101,10.89579911,0.0309938,Ei,0.637424283,,,,,0,1,2.022905329,0.265,0.041,-4.993229884,0.044656932,-5.522120176,-4.426530212,2.576390269,1.745079143,,,,,,,,,,,0.34176408,0.009911178,0.018779448,0.066066075,,,,,1.63388461,1.683540915,0.09174539,0.073194219,3.589482397,3.148116529,0.01472136,0.014240234,1.886205207,1.861285808,0.041443797,0.131154838,0.206309666,-0.046908879,0.028272546,0.025651349,-0.038308298,0.062298283,0.024956477,0.016762413,-0.086863384,-0.07929236,0.379337941,0.167962627,-0.380505516,-0.098129133,0.31232112,0.278617736,0.232522427,0.589094956,0.244630378,0.236936982
118.0027406,15.75851529,10217-12701,10.5514361,0.0503444,Sc3m(d),0.61988838,,-0.62777889,-0.855004006,-0.505464052,0.03,0.97,3.699514594,,,0.110793336,0.016793836,0.702710329,0.482690388,0.0956711,0.618869062,0.375107114,,,,,0.012594068,,,,,15.21779156,18.56947887,0.382026493,0.591439874,,,,,3.897707799,3.888240982,0.007707171,0.016368686,3.599660318,3.669589169,0.008160275,0.016152445,1.310206444,1.267180685,0.035939567,0.069741795,-0.38147046,-0.294389046,0.007709522,0.011302861,-0.621625634,-0.397020959,0.009894996,0.011316206,-0.473698785,-0.547942646,0.026234225,0.088218631,-0.716640415,-0.650780472,0.035019727,0.102180393,-1.981804459,-1.694555041,0.273444991,0.562279377
192.3627321,51.58190774,11019-1901,10.44647563,0.03211222,Ei,0.575242394,-1.373670963,0.257746537,-0.148879606,0.124701884,0,1,4.223037375,-0.567,0.241,0.3853283,0.029330649,0.949495714,0.029177921,0.657075088,1.248725696,,1.112368326,,1.223445341,,,0.071177951,,0.061923386,,2.434462212,2.464685269,0.052075098,0.057340638,,TRUE,,TRUE,4.021349911,3.177727385,0.035347566,0.03908604,3.63333417,3.043096727,0.021971835,0.014168989,1.680949027,1.626478295,0.044588832,0.070003075,-0.213088008,-0.219570341,0.01108326,0.010379634,0.180676056,0.124461283,0.008615672,0.01272815,-0.129290001,-0.219035373,0.054965901,0.113902984,-0.243038083,-0.305993581,0.053953546,0.10996688,-1.336252374,-1.185280944,0.202041742,0.182539112
191.4889267,51.33687788,11019-12701,11.41268675,0.11972674,SBc2t,0.860904612,,-0.112880478,-0.304036476,-0.45787517,0.35,0.65,4.76197225,1.224,0.034,0.093442262,0.056277549,0,0,,,0.785607033,,1.025866053,,,0.032361628,,0.133947648,,,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,
192.2432977,55.0355148,11863-12705,11.28753272,0.08264355,99,0.474567414,-0.257276381,,,,0,1,4.465977342,,,-0.475906695,0.024676461,-4.661202189,-3.943286332,2.342459755,1.921704765,,-0.491548188,,0.412564398,0.576854047,,0.299789514,,0.077211891,0.052523064,0.481951938,0.903472886,0.048879369,0.044333748,TRUE,,TRUE,,2.803918056,2.553455329,0.189279516,0.096824176,4.470774093,3.943778319,0.022408329,0.028590612,2.010051905,2.0082,0.016107553,0.035472017,,-0.024427943,,0.051052612,0.133674737,0.07182179,0.030507506,0.038162298,0.047417644,0.072828901,0,0.183539358,0.454626941,0.103652571,0.383091886,0.238524753,-0.572534706,-0.374665113,0.330830215,0.311281743
191.8509583,54.98702304,11863-6102,11.52631556,0.08328671,Er,0.46248712,,,,,0,1,,,,-8.706527919,0.074038132,-9.03061778,-9.235499123,0.521228883,2.097939462,,,,,,,,,,,0.2669544,0.252629216,0.034700342,0.045094382,,,,,1.137315824,0.945021589,0.153859494,0.118568592,4.381429233,4.062760729,0.055240236,0.029492257,2.12653381,2.090356087,0.020630851,0.030969987,,0.581212271,,,-0.659682345,-0.402186561,0.060646254,0.037401096,,-0.250192375,,0.286915414,-0.46763284,0.216303479,0.097161259,0.319182084,-0.672341728,-0.325329527,0,0.179058323
57.24838236,0.925977123,8086-9102,10.92501426,0.035788,SBb2t,0.729600132,-1.092769549,0.685775277,0.02003049,0.112065072,0.08,0.92,4.344645179,-0.007,0.014,-0.010873022,0.011873278,-1.169153085,-0.268401166,1.085294576,1.37769506,0.419881565,-0.806705554,0.51953743,-0.707512334,,0.030606728,0.136004918,0.10526158,0.133921964,,1.321409835,3.644252,0.01825885,0.1439035,,TRUE,,TRUE,3.495237945,3.037549227,0.046948431,0.025857866,3.875211978,3.090619716,0.023764513,0.009438342,2.021050928,1.796770323,0.034915961,0.219274049,0.084514431,-0.240732758,0.012891339,0.012386003,0.253038729,0.001297861,0.015265427,0.012864348,0.003847367,-0.189541994,0.065026861,0.139870185,-0.279291092,-0.378128494,0.120680465,0.196450732,-1.12921225,-1.051478533,0.260700566,0.286060001
139.4190045,33.01459813,11749-9102,9.96713676,0.023232603,Ei,0.818601565,-1.719797672,-0.36814881,-0.450749582,-0.611323863,0.13,0.87,3.222020653,-0.795,0.361,-0.176839432,0.044890842,0.779104151,-0.748490302,0.855625866,1.990516762,0.757507615,,,,,0.045247253,,,,,4.430152172,3.149700986,0.114535996,0.081722637,,,,TRUE,3.106318756,2.470156464,0.02920772,0.049135049,2.761807113,2.519705603,0.018246722,0.009254075,1.689745882,1.978013964,0.069423084,0.398248082,-0.103833551,-0.140026912,0.01806734,0.020341731,-0.234436036,-0.073827112,0.015249975,0.018207564,-0.363665253,-0.207484592,0.118999118,0.211188529,-0.743030106,-0.420880288,0.173836958,0.324297944,-1.561398146,-0.924120103,0.247077783,0.509724654
223.5639386,4.514266547,11824-12705,10.6200236,0.028054118,Sc?t,0.868683293,-1.990476396,-0.543753378,-0.430901982,-0.629933316,0.06,0.94,3.67771833,0.094,0.056,0.508006971,0.016314289,1.491085883,1.150880205,0.138724805,0.404511787,1.046048144,,,,,0.012348105,,,,,12.17510193,19.33980796,0.264779525,0.211695876,,,,,3.813812781,3.488020515,0.010601622,0.008458122,3.228354534,3.026587898,0.009441587,0.005237253,1.481105241,1.356847843,0.048440703,0.048111876,-0.018160957,-0.21688011,0.012155024,0.005170067,-0.622138132,-0.516101394,0.007033347,0.007867986,-0.448619658,-0.466168607,0.020596647,0.039917852,-0.847934322,-0.718811341,0.044880279,0.097865975,-2.233510287,-1.938977325,0.124081006,0.258294453
148.4170157,3.483592014,10845-1901,10.80394035,0.030651486,Er,0.247512109,,,,,0,1,1.002076293,-1.025,0.332,-7.397102858,0.077656939,-8.752583255,-6.33099468,2.565672308,1.657884336,,,,,,,,,,,0.243843108,0.52825786,0.030236905,0.020515318,,,,,0.255984403,0.883636085,0.132161468,0.084494874,3.486414181,3.072858515,0.025340202,0.017922341,2.043956744,1.995045189,0.038029565,0.078209243,0.215246586,0.038805358,0.09636999,0.083592827,-0.476216238,-0.224921502,0.026253061,0.022714342,0.054972114,-0.256732097,0.285203977,0.209786887,-0.201886729,-0.316616471,0.389644263,0.167425274,-0.335249373,-0.537026883,0.371139555,0.200548311
121.7332137,18.22260711,10497-3703,9.462172228,0.0160309,Er,0.485702823,-2.021430417,0.038289917,-0.68265136,-0.456176968,0,1,3.706839965,-0.794,0.083,-1.015436441,0.037006402,-0.360778432,-3.607072269,1.549158529,1.81600618,0.431343051,,,,,0.034188982,,,,,7.991083154,3.214752138,0.314962688,0.083714155,,,,,2.630938226,0.602986748,0.049414076,0.092600795,2.655949355,2.065654077,0.026645849,0.011867617,1.454627188,1.482989174,0.109872979,0.186929512,-0.185828885,-0.475225694,0.008790335,0.028737512,0.012889947,-0.154674336,0.007365535,0.020021243,-0.451823664,-0.068060043,0.239107159,0.310346601,-0.362317375,0.010597786,0.205492169,0.242197624,-1.585679368,-0.645872312,0.486269407,0.206858786
254.4261746,31.9167225,11951-6104,11.48704298,0.09842484,SBb,0.709107187,-0.95792114,0.331903984,0.113225791,0.086614932,0.48,0.52,4.604879207,,,-1.026585456,0.052805256,-1.732389555,-0.190349596,0.741631267,1.764214121,,-1.536950279,,-0.941014123,,,0.237934267,,0.343506923,,1.454291538,1.625653158,0.024402244,0.033753693,,TRUE,,TRUE,4.22369099,4.326790545,0.057151429,0.081996626,4.813385298,4.322131613,0.032078526,0.03108883,1.941522308,1.902429868,0.014216633,0.053173557,-0.150184303,-0.23107958,0.020540982,0.027894645,0.082235084,0.082946631,0.021238463,0.026300424,0.256057991,0.113125154,0.047714088,0.109541248,-0.148110445,-0.304650819,0.064036994,0.150048901,-0.896841273,-1.287242365,0.320835574,0.222127463
256.4620651,32.97538651,9883-3703,10.75220058,0.0313922,SBb(r),0.687906834,-0.95791878,0.643825315,0.050953653,0.119329095,0,1,3.461169462,-0.763,0.365,-2.783199668,0.084438725,-1.424772517,-4.3221976,2.464121159,2.079595885,,-2.776723074,,-2.103694611,,,0.315799071,,0.366979856,,0.905097207,0.90424275,0.034574827,0.064729097,,TRUE,,TRUE,3.292574069,1.342063465,0.1073044,0.094390272,3.702419979,2.871863011,0.033510005,0.012080585,2.00598124,2.274095249,0.045744912,0.291957277,0.271426038,-0.092881777,0.030317344,0.047114615,0.216329686,0.015363079,0.017266222,0.024446766,-0.079449979,0.055425266,0.335098101,0.293932013,-0.500898081,-0.003131234,0.293028998,0.200723983,-0.766126193,-0.263392176,0.426640395,0.253666544
256.0077371,24.1719916,9893-3704,10.79175117,0.0313472,Ei,0.719316981,-2.054055938,-0.596120228,-0.394849668,-0.711324049,0.02,0.98,4.039789114,-0.07,0.529,0.336378692,0.028289045,1.678820639,0.092228176,0.342902092,1.646164815,1.843912536,,1.502765019,0.615553473,,0.035331423,,0.067718724,0.114532867,,8.767564298,2.12917519,0.375020379,0.036577263,,TRUE,,TRUE,4.211469444,3.109483467,0.023358876,0.026218048,3.557570477,2.946177803,0.017024579,0.00995235,1.632558182,1.760665272,0.063460341,0.091202814,0.147085529,-0.009201857,0.009198863,0.01545677,-0.345530533,-0.016912419,0.016136998,0.012149991,-0.310026589,-0.056358569,0.072813898,0.166936165,-0.875496113,-0.662949883,0.091025023,0.229323487,-2.137963058,-1.093280972,0.203930701,0.364114449
243.1722021,33.03770486,9866-12704,10.99364543,0.0315092,Ei(m),0.451251143,,,,,0.05,0.95,1.801234667,-1.888,0.629,-6.618299398,0.056014482,-7.481637945,-5.088882235,2.527703038,2.453836057,,,,,,,,,,,0.400279359,0.417084481,0.036061704,0.043288221,,,,,0.99627145,1.528193158,0.126903315,0.216918433,3.491215381,2.750303917,0.038279818,0.018334981,1.998072066,1.854453885,0.067192694,0.080115598,0.291043848,-0.110901737,0.161025103,0.063042713,-0.24092359,-0.103017204,0.026078859,0.047727217,-1.161760632,-0.003719962,0.085303467,0.270139616,-0.535910515,0.035042175,0,0.206365589,-0.254817577,-0.257742859,0.45185819,0.315574813
53.17146365,-1.183625875,8155-12701,10.83914231,0.0304509,Sc2m,0.679256448,-1.406797147,-0.764541424,-0.439331549,-0.626944894,0.02,0.98,3.853900903,-0.048,0.071,0.730947245,0.008782207,1.678462916,0.903484844,0.460568159,0.878752528,1.104933748,,1.418236515,,,0.018726471,,0.192828852,,,20.48805806,14.50429416,0.739569032,0.51373711,,,,TRUE,3.969553089,3.381159238,0.021005792,0.018907824,3.315784533,2.960920527,0.013435058,0.009289607,1.39879938,1.453178144,0.069755509,0.10500349,-0.233608351,-0.356530679,0.009382601,0.008193298,-0.653965986,-0.468244789,0.012072106,0.011922988,-0.439855198,-0.335900008,0.049429651,0.105787825,-0.840294524,-0.63777201,0.069954479,0.160738326,-2.042406552,-1.443233908,0.227485626,0.422941232
48.52301363,-8.456921199,9188-3702,11.07946389,0.0344123,99,0.690816632,,,,,0.26,0.74,1.279215379,-0.526,0.366,-7.694206838,0.058925083,-7.920066888,-6.226116516,2.002700134,0.940911005,,,,,,,,,,,0.18664966,-0.370294092,0.014967405,0.02942092,,,,,1.083970112,1.012569931,0.103429877,0.091088684,3.812892451,3.157411487,0.025295211,0.01720373,1.963749406,1.868269469,0.032843765,0.05681167,0.544250089,0.046486341,0.150716597,0.074679007,-0.248453315,-0.061287734,0.023742781,0.02620943,0.045623494,,0.575429085,,-0.236011354,0.137517929,0.356802867,0.06071226,-0.323907836,-0.240546726,0.26958269,0.358381057
243.2733825,30.90807488,9030-12703,11.27409054,0.0479144,Er(o),0.820035261,,,-0.029047432,,0.33,0.67,2.726110575,-1.496,0.773,-4.603929567,0.055792559,-3.144020056,-3.61275032,1.100382779,2.699478133,,,,,,,,,,,0.520266229,0.8124728,0.014716491,0.089679172,,,,,2.958461687,2.148882439,0.063349432,0.130021741,4.06278104,3.405673333,0.028985908,0.021202341,1.90025,1.826645308,0.017814703,0.060865319,0.026852215,-0.037652106,0.018171903,0.045840347,-0.024413239,-0.039174715,0.01932832,0.025598258,-0.170927537,-0.323529995,0.178057255,0.260617916,-0.477686633,-0.182207325,0.201707981,0.280830661,-0.570084974,-0.457579108,0.183830703,0.271677365
128.8854416,54.51237076,8723-3703,10.42842948,0.0320415,Ei,0.488601612,-2.008454898,-0.267651206,-0.28061945,-0.48166059,0,1,3.999378164,-0.657,0.279,-0.048603412,0.035434421,0.854759297,-1.015921004,0.516482456,1.886353893,,-0.284312745,0.999169987,0.058039876,,,0.62904541,0.030963271,0.643411931,,4.97804843,1.352003335,0.171798515,0.03335636,,TRUE,,TRUE,3.838625902,2.582231086,0.033046606,0.074109885,3.485147339,2.755810486,0.023733826,0.009240883,1.673525041,1.771894488,0.054048521,0.136940132,0.129653807,-0.14024578,0.007837069,0.034949473,-0.097938626,0.107327646,0.014493065,0.017972127,-0.219487438,0.015348277,0.081776693,0.189446063,-0.650523169,-0.319380653,0.103222485,0.257158877,-1.840608221,-0.658415266,0.408022814,0.315951168
129.5570336,30.55792655,10502-3703,10.7957409,0.0529358,Ei(o),0.687237293,,,,,0.08,0.92,2.165484555,-0.523,0.301,-6.091425628,0.089418468,-3.685354684,-6.213017864,2.880148158,2.19269442,,,,,,,,,,,0.295492273,0.584318138,0.041539585,0.045095562,,,,,2.524348534,1.524924605,0.226703861,0.086750189,3.983608441,3.70756532,0.054235143,0.035291565,1.794499111,1.689310388,0.027507432,0.091130145,0.69203161,0.923523701,,0.27988913,0.064644083,-0.148877708,0.047426152,0.03116365,0.168070731,-0.095149992,0.300720502,0.214650319,-0.185296243,-0.23762142,0.21310506,0.330488907,-0.404341718,-0.519212098,0.197886771,0.263865347
41.53472329,-0.555453169,8079-3702,10.40213778,0.042639,Ei,0.664547527,,-0.286526351,-0.337467484,-0.740043664,0.29,0.71,3.745739783,-0.523,0.478,-0.223754681,0.045287006,1.34916338,-1.389188152,1.175391854,2.000975876,,,,,,,,,,,3.704740746,0.879450147,0.092103885,0.26816301,,,,,4.00048536,2.915524835,0.0632669,0.09350391,3.460594364,3.030476245,0.024110817,0.019019868,1.64381942,1.624854278,0.054992772,0.29855565,-0.026600743,-0.077949828,0.038312819,0.079962518,-0.12671786,-0.114310504,0.025245246,0.025478349,-0.315385803,-0.181357731,0.073172384,0.201134959,-0.775527139,-0.387866869,0.128429087,0.271705531,-1.341020761,-1.014851513,0,0.167683778
172.7478943,52.28661086,8996-1902,10.57353924,0.04685,Ser,0.769787705,-0.947809431,-0.039066253,-0.350694884,-0.616078345,1,0,2.409147134,-2.394,0.649,-4.498520107,0.126927212,-4.725652114,-3.306077067,3.008760495,0.457945183,,,,,,,,,,,0.0858922,1.758809806,0.097326686,0.568866459,,,,,2.144340304,2.023962755,0.227834303,0.271786109,3.65763566,3.129703256,0.044513505,0.024214958,1.869977018,1.828848694,0.044623325,0.274424229,-0.059111602,-0.113190103,0.060585138,0.070215418,-0.090407344,0.078171328,0.070233719,0.064945989,-0.01430732,0.098454986,0.217020389,0.05314517,-0.854501995,-0.35370473,0,0.107817582,-0.615875456,-0.238389531,0.231069456,0.120443501
255.2048384,19.19169118,11981-9102,10.79847312,0.05388148,Sc3t,0.555798416,-2.044535495,-0.852115195,-0.487786921,-0.733857058,0.02,0.98,4.045760771,,,0.092254358,0.030727127,1.209968524,1.123794419,0.099927355,0.255512093,0.904629017,,0.535228013,,,0.018844083,,0.067347229,,,16.06230222,20.7138537,0.273293178,0.447112537,,,,,4.373089215,4.182362568,0.010260187,0.015223937,3.890115317,3.730804364,0.00748079,0.014743917,1.402142,1.342848426,0.027071427,0.028114107,-0.131411042,-0.196896502,0.012550328,0.010507128,-0.68100676,-0.610914772,0.009734036,0.010716648,-0.47612792,-0.429776615,0.020974654,0.041520665,-0.96415927,-0.832485928,0.022273749,0.068047559,-2.186309285,-2.112609739,0.137338852,0.147832135
258.1070253,64.32935434,11983-9102,11.25275145,0.07702344,Sc(l),0.602656919,,-0.078895669,-0.7309165,0.028706768,0.33,0.67,2.020905413,,,-6.924436575,0.085260716,-7.302013342,-6.2807937,1.862739797,3.239475044,,,,,,,,,,,0.28443675,0.171523241,0.061941293,0.073828127,,,,,1.794973711,1.456435155,0.192356332,0.301989385,4.439201661,3.806056467,0.017974873,0.050472694,2.035454762,1.961462845,0.016383488,0.067320596,0.542397551,0.693327759,0.05976788,,-0.195012732,-0.324417371,0.029768108,0.042553431,-0.219313219,0.162596227,0.349634716,0.254500239,0.222546593,0.140979769,0.035014994,0.357515507,-0.346787715,-0.36305296,0.091996552,0.223200132
201.0659184,31.34504958,12620-12703,10.22891298,0.016636044,Sen,0.949,-1.757468342,-0.355871779,-0.397159623,-0.409953925,0.92,0.08,3.151504611,-0.699,0.106,0.333999376,0.054762053,1.591561741,-0.066136528,1.125946881,2.022686913,2.035672876,-0.300584839,1.058163433,-0.300584839,,0.04066684,0.212071856,0.102846852,0.212071856,,10.37498943,7.077744598,0.295990923,0.140315019,,TRUE,,TRUE,3.183472641,2.477595103,0.025553007,0.024089069,2.559839723,2.249959725,0.011309182,0.006228574,1.58531171,1.747937041,0.086416724,0.408218314,-0.164629031,-0.252828585,0.009013108,0.006230415,-0.256281598,-0.177330145,0.006722069,0.007041278,-0.315747728,-0.212128082,0.083626319,0.193914529,-0.533442473,-0.343313452,0.122963352,0.242047175,-1.617069763,-1.085605773,0.263812308,0.547090618
135.4363087,3.385732922,10512-9101,10.91749418,0.0548882,Ei,0.839161059,-2.157659509,-0.558559025,-0.384081794,-0.526027051,0,1,4.411067919,0.563,0.088,0.818764229,0.020748103,1.42624973,1.378602519,0.124400328,0.299855581,1.372262263,,1.326314627,,,0.015977036,,0.106276644,,,16.60495778,18.60634452,0.151282756,0.334020961,,,,TRUE,4.566043452,4.284486593,0.014090571,0.019611396,4.004221919,3.740035362,0.01359971,0.01441089,1.407677111,1.348379808,0.021433037,0.040801796,-0.236473586,-0.251778796,0.009847755,0.008250431,-0.551385837,-0.496974409,0.007732249,0.008249505,-0.374913325,-0.37979428,0.016373241,0.047346757,-0.787705717,-0.738322816,0.03115069,0.066422673,-1.960742327,-1.900713674,0.088968185,0.175112201
148.530301,3.173099052,10845-9101,10.7252612,0.030310612,SBc,0.874833305,-1.435202525,-0.067304624,-0.102488323,0.052482435,0.3,0.7,4.331963739,-0.307,0.343,0.196904883,0.034695535,0.710571556,-0.028405711,0.546091786,1.46165061,0.862972416,0.767453698,0.750418701,0.792142332,,0.043204799,0.084447235,0.038970643,0.071043805,,5.620086803,3.839854242,0.200144892,0.105035247,,TRUE,,TRUE,3.962843518,3.096142462,0.03712014,0.025939605,3.661930142,2.938414446,0.025111861,0.010129366,1.718090894,1.755764993,0.026048049,0.232850462,-0.219286304,-0.180620202,0.009853664,0.008681734,0.004883715,-0.090998665,0.011651286,0.010940733,-0.073804064,-0.182505441,0.059023307,0.129748382,-0.295195392,-0.413794341,0.076965779,0.217714513,-1.408207584,-1.532858826,0.158876459,0.334794757
345.0152829,13.07425236,12084-9102,10.96806263,0.06214074,99,0.478408698,-2.106845891,-0.657925225,-0.487870344,-0.742401289,0.08,0.92,4.293467062,,,0.336056382,0.017717989,1.383370808,1.226851743,0.063970327,0.185081129,1.103758889,,,,,0.013587606,,,,,13.74878649,18.84285813,0.237769824,0.389247247,,,,,4.572838139,4.314545031,0.01295337,0.013597084,4.026648578,3.825416174,0.011218457,0.010494994,1.38994027,1.328307375,0.018476623,0.029244915,-0.085133259,-0.176652663,0.009088019,0.006566765,-0.624982971,-0.686730143,0.009980427,0.008014648,-0.482097094,-0.479752929,0.022754975,0.041100273,-0.961756625,-0.910300967,0.024121979,0.052479934,-2.276037124,-2.154610665,0.179097319,0.181116016
340.698612,-0.321895639,12070-3701,11.03926284,0.058154,Sc?t,0.947609747,-1.882635429,-0.530319019,-0.417645754,-0.603677517,0.52,0.48,4.724893161,0.248,0.021,1.281855102,0.010771985,1.90635747,1.650891376,0.173926453,0.402330977,1.562962852,,1.524858765,,,0.02410865,,0.13970217,,,18.36290811,22.44167704,0.249307585,0.212237013,,,,,4.89675431,4.578227539,0.01518458,0.02068164,4.159904349,3.934510484,0.013105391,0.013011442,1.471886757,1.378279286,0.03608728,0.064500578,-0.085913412,-0.123674333,0.01935993,0.010034206,-0.465122415,-0.357545044,0.013876353,0.011024694,-0.409371281,-0.412334898,0.018617704,0.056760681,-0.819145043,-0.746807366,0.033470487,0.091684213,-2.180687522,-2.036377028,0.081986803,0.216867368
241.46822,18.46477,11976-12702,10.35905099,0.03889418,SBc,0.852116683,-1.280497194,-0.023683014,-0.683689046,-0.369797429,0,1,4.140828593,-0.215,0.055,-0.191660139,0.027107146,0.384454276,0.237740999,0.164331216,0.462701939,0.277615165,,,,,0.012874331,,,,,29.45905309,30.79666514,0.758889917,0.759433341,,TRUE,,TRUE,4.26988065,3.902558651,0.016922042,0.021447631,4.087856828,3.77236282,0.012148722,0.017775212,1.218174198,1.202225168,0.025234555,0.053508902,-0.158780096,-0.114728069,0.005618786,0.005943513,-0.081535894,0.042898283,0.004111149,0.005243172,-0.644940505,-0.730441159,0.034370339,0.076811027,-0.592252032,-0.5947344,0.029399273,0.060484917,-1.820438978,-1.694124064,0.093472741,0.178490638
